IT_solar_generation
6668
7157
7875
7120
5600
3603
1535
227
29
29
29
29
0
0
0
0
0
0
2
427
1884
3622
5439
6397
7198
7237
7830
6970
5375
3524
1603
229
29
29
29
29
0
0
0
0
0
0
5
486
1931
3532
5115
6088
7233
8129
7775
6757
5203
3436
1550
244
29
29
29
29
0
0
0
0
0
0
0
483
2186
4124
5742
7080
8083
8387
8150
7352
5688
3500
1592
273
29
29
29
29
0
0
0
0
0
0
3
442
1707
3385
4907
5462
5921
6116
6434
5481
4050
2551
1281
299
57
48
48
48
0
0
0
0
0
0
0
248
1061
1908
2770
3491
3906
3877
4529
3807
3239
2237
1004
228
57
48
47
47
0
0
0
0
0
0
2
426
1829
3408
4878
6058
6557
6371
7085
5524
3906
2738
1366
281
53
47
48
48
0
0
0
0
0
0
2
460
2034
4145
5653
7042
7913
8266
7953
7031
5868
4023
1948
406
57
47
47
47
0
0
0
0
0
0
13
834
3187
5687
7645
8655
9495
9574
9046
8363
6708
4442
2080
416
58
55
60
55
0
0
0
0
0
0
16
775
2977
5540
7371
8098
8679
8771
8410
7599
5870
3849
1835
371
30
29
29
31
0
0
0
0
0
0
32
604
1924
3466
5343
6343
7161
6838
6781
5943
4576
3004
1583
355
34
32
36
43
0
0
0
0
0
0
9
706
2923
5251
7520
8505
8834
9137
8641
7892
6280
4115
1866
411
64
52
58
54
0
0
0
0
0
0
24
1028
3483
5831
7803
8493
8819
8562
8107
7376
5895
3900
1762
353
31
31
32
41
0
0
0
0
0
1587
38
1051
2002
3428
7729
8427
8772
8532
8091
7658
5773
3491
1273
132
0
0
0
0
0
0
0
0
0
0
34
854
2675
4366
5681
6847
7506
7703
7026
6194
4808
3055
1260
151
29
29
29
29
0
0
0
0
0
0
30
710
2050
3693
4806
5666
6665
7105
6992
6077
5038
3302
1338
181
29
29
30
36
0
0
0
0
0
0
40
882
2898
4828
6713
7997
8986
8478
8070
7664
6005
4041
1674
233
56
47
46
46
0
0
0
0
0
0
43
1149
3694
6201
8304
9272
9667
9720
8849
8154
6486
4241
1655
205
32
31
33
33
0
0
0
0
0
0
70
1132
3526
6024
7663
8226
8485
8330
8126
7284
5665
3387
1401
188
30
32
34
32
0
0
0
0
0
0
52
975
2894
4874
6126
6691
7263
7388
6812
5820
4571
2819
1235
201
52
50
59
59
0
5758
0
0
0
0
49
702
2050
3554
4520
5213
5758
5569
5375
5147
3476
2089
960
32
0
0
0
0
0
0
0
0
0
0
47
629
1892
3223
4415
5526
5410
6059
5669
4894
3930
2614
1176
215
58
48
68
68
0
0
0
0
0
0
25
792
2613
4584
6279
7655
7356
8142
7206
6942
5640
3610
1612
254
63
64
67
68
0
0
0
0
0
0
76
1285
3566
5429
6369
6681
6328
6281
7146
6291
4519
3136
1493
214
45
47
50
48
0
0
0
0
0
0
81
1216
3601
5693
7442
7723
7979
8170
8096
7342
5743
3638
1598
242
30
31
31
32
0
0
0
0
0
0
108
1018
2513
3666
4916
5455
5946
5895
5436
3723
2928
2064
1037
207
40
35
31
31
0
0
0
0
0
0
88
1065
3091
5370
7169
7620
8362
8923
8107
7212
5628
3600
1545
250
29
32
32
29
0
0
0
0
0
0
139
1319
3618
5858
7449
8359
8526
8815
7602
6948
5244
3236
1379
237
29
30
35
39
0
0
0
0
0
0
95
619
1589
2648
3285
3501
3484
3818
4449
4495
3645
2617
1105
183
0
0
0
0
0
0
0
0
0
0
98
741
1625
2381
3334
4020
4826
5374
4406
4292
3440
2311
1041
221
56
59
59
65
0
0
0
0
0
0
99
1039
2894
4779
6916
7898
8358
7957
7502
7472
5923
3728
1459
241
46
54
54
52
0
0
0
0
0
0
87
1044
3239
5730
7266
8808
9284
8704
7926
7919
6326
4186
1640
290
46
46
39
37
0
0
0
0
0
0
153
1460
3782
5826
7196
8473
9606
9793
9086
8358
5959
3989
1812
292
29
29
29
30
0
0
0
0
0
0
165
1561
4062
6584
8425
9590
9938
9931
8192
7563
6382
4153
1740
289
30
30
31
32
0
0
0
0
0
0
177
1468
3729
5806
7570
8543
9060
8615
8310
7431
5747
3673
1538
305
42
44
45
44
0
0
0
0
0
0
181
1300
3213
5209
7009
7824
7923
7735
7430
6770
5302
3313
1444
287
35
33
32
33
0
0
0
0
0
0
183
1092
2586
4386
5347
6619
6940
6794
5637
5290
4330
2999
1300
253
29
29
29
29
0
0
0
0
0
0
156
1032
2812
4685
6263
7421
7712
7710
7146
6179
4843
3090
1418
288
29
29
29
29
0
0
0
0
0
0
71
659
1241
1763
2726
3993
4142
4756
4858
4322
3279
2300
1024
247
39
33
29
31
0
0
0
0
0
0
68
690
1988
4032
5753
7154
7316
6830
7268
6491
4919
3295
1575
348
46
45
46
46
0
0
0
0
0
0
180
1251
2820
4336
5909
5670
5568
5925
6915
5784
4263
2870
1377
338
48
48
48
48
0
0
0
0
0
0
174
1232
2622
4165
5553
6302
7065
7286
6607
5855
4522
2971
1290
328
43
39
41
40
0
0
0
0
0
0
199
1113
2760
4678
5801
6615
7722
7842
6959
5893
4421
3032
1450
365
51
48
48
48
0
0
0
0
0
0
202
1556
3570
5804
7476
8012
8765
9275
8780
7030
4791
3408
1668
451
52
39
31
32
0
0
0
0
0
0
176
1129
3023
5255
7497
8088
7517
7504
7482
6414
5138
3654
2009
560
73
43
41
38
0
0
0
0
0
1
246
1726
4194
6428
8031
8952
9020
9206
8898
7314
5762
3830
1804
471
49
29
30
30
0
0
0
0
0
5
261
1196
2463
3677
4479
5679
6261
5630
5693
4791
3803
2770
1475
411
45
32
34
34
0
0
0
0
0
2
187
1271
3111
4791
6421
7678
8084
8320
8695
7323
5872
4234
2077
527
54
42
37
36
0
0
0
0
0
1
238
1447
3666
5828
7654
9117
9715
9671
9721
8070
6785
4777
2342
551
51
33
33
34
0
0
0
0
0
1
264
1769
4311
6621
8395
9547
10074
10101
10124
8608
7051
4868
2324
526
48
30
29
29
0
0
0
0
0
4
322
1415
3062
4739
6072
7126
6500
7034
8233
7285
6033
4229
2162
574
66
47
48
47
0
0
0
0
0
2
319
1703
3842
6130
7548
7945
8071
8104
8789
7393
6571
4373
2072
540
67
46
43
44
0
0
0
0
0
5
384
1823
4064
6179
7959
9047
9295
9259
9255
8204
6857
4838
2303
586
71
49
38
45
0
0
0
0
0
7
421
1833
4019
4253
7886
8851
9498
9395
9113
7814
6253
4253
2078
608
53
30
30
30
0
1
13
0
0
12
451
1805
3812
6008
7712
8857
9447
9510
9018
7930
6307
4283
2069
588
38
0
0
0
0
0
0
0
0
8
397
1716
3752
6005
7678
8679
9078
8814
8134
7370
5779
3744
1621
498
27
0
0
0
0
0
0
0
0
2
250
960
2180
3396
4108
4292
4795
5134
5812
4940
4400
3184
1611
496
68
63
45
46
0
0
0
0
0
7
340
1531
3404
5295
6732
8210
8790
8533
8134
7445
5956
4450
2311
608
37
0
0
0
0
0
0
0
0
5
369
1700
3647
5488
6923
8421
8391
8573
7993
6893
5999
3883
1759
514
36
0
0
0
0
0
0
0
0
3
376
1446
3017
4084
4797
5426
5810
5698
5354
4960
4515
3351
1768
637
41
0
0
0
0
0
0
0
0
6
304
1555
3321
4801
6121
6303
6825
6591
6156
6720
5396
3653
1927
608
24
0
0
0
0
0
0
0
0
3
314
1548
3353
5180
6451
7037
7487
7166
6630
5926
4176
3245
1766
548
66
31
31
31
0
0
0
0
0
7
393
1599
3304
5085
6339
7412
7857
7184
6953
6019
4779
3365
1732
597
79
36
34
34
0
0
0
0
0
10
382
1544
3089
4725
6221
7149
7503
7174
7117
6026
4920
3510
1938
753
128
37
36
40
0
0
0
0
0
20
379
1753
3901
5991
7872
8945
9101
8423
7141
6084
5048
3593
2069
817
135
44
40
42
0
0
0
0
0
5
407
1872
4138
6200
7736
8720
9414
9092
8597
7810
6367
4379
1989
538
31
0
0
0
0
0
0
0
0
9
417
1813
3810
5647
7282
8837
9302
9239
7804
6740
5143
3154
1801
765
75
0
0
0
0
0
0
0
0
10
292
1271
2731
4001
4558
5112
5793
6158
5527
4946
4001
3136
1687
613
120
0
0
0
0
0
0
0
0
7
333
1631
3364
4617
5921
7103
7822
7342
7467
6484
5064
3898
2425
714
54
0
0
0
0
0
0
0
0
9
422
1645
3203
4795
6216
7253
7763
8606
8016
6919
5459
3827
2152
702
76
0
0
0
0
0
0
0
0
6
375
1130
1981
3079
4744
5841
5883
5537
6578
6083
5179
3728
1999
815
99
0
0
0
0
0
0
0
0
12
403
1595
3625
5584
7507
8382
8603
8574
8438
7124
5564
4262
2293
760
81
0
0
0
0
0
0
0
0
10
386
1697
3211
5380
6428
7051
7390
7531
7240
6134
5401
4076
2050
709
70
0
0
0
0
0
0
0
0
5
386
1907
3986
6235
7850
8826
9518
9245
8781
7373
5749
4072
2257
662
68
0
0
0
0
0
0
0
0
2
342
1189
2645
3911
4685
5360
6219
6950
6175
5888
4639
3110
1543
561
74
0
0
0
0
0
0
0
0
3
321
1585
3994
6139
7637
8405
8770
8152
7751
6566
5540
4192
2283
745
90
0
0
0
0
0
0
0
0
8
388
1790
3976
6104
7715
8841
9423
9489
8480
7552
5535
3852
2043
737
63
0
0
0
0
0
0
0
0
6
313
1065
2502
4554
5734
5869
7161
7297
6599
6100
5009
3649
2047
849
134
9
6
4
0
0
0
0
0
4
276
1496
3260
5044
6603
7034
7661
8001
7456
6755
5871
3808
2368
812
75
4
6
6
0
0
0
0
0
13
396
1524
3174
5363
7370
8309
8919
9014
8783
7775
6243
4349
2475
798
78
0
0
0
0
0
0
0
0
11
403
1684
3887
5926
7608
8792
9284
9404
8776
7786
6211
4330
2321
741
93
0
0
0
0
0
0
0
0
5
359
1494
3426
5565
6880
7851
8446
9015
8649
7775
6203
4252
2290
724
93
0
0
0
0
0
0
0
0
2
335
1496
3590
5584
7061
8470
8816
8593
7935
7300
6287
4213
2197
806
130
4
6
2
0
0
0
0
0
7
401
1671
3638
5641
7261
8369
8850
8812
7620
6523
5246
3800
2204
888
153
12
13
12
0
0
0
0
0
2
355
1702
3487
5292
7339
8598
9153
9031
7077
6416
5308
3720
2256
826
128
8
12
13
0
0
0
0
0
7
356
1509
3567
5310
6478
7909
8203
8593
8280
7440
6102
4371
2410
836
129
16
18
15
0
0
0
0
0
3
320
1767
3972
6221
7901
8871
9330
9311
8828
7932
6616
4772
2691
1010
162
10
9
9
8
4
3
7
5
11
317
1730
3949
6064
7667
8900
9472
9421
9098
7837
6151
4565
2446
787
99
2
4
6
0
0
0
0
0
3
308
1453
3539
5670
7197
8366
8797
8180
8088
7354
6174
4093
2329
897
147
10
10
10
0
0
0
0
0
2
286
1430
3617
5668
7276
8459
9103
9060
8660
7580
5958
4122
2373
794
115
0
0
0
0
0
0
0
0
2
276
1524
3531
5750
7270
8463
8797
8991
8312
6678
5375
3757
2166
797
119
8
7
6
0
0
0
0
0
2
268
1519
3638
5760
7500
8505
8960
8941
8287
7373
6018
4306
2264
802
130
14
14
13
0
0
0
0
0
2
247
1430
3477
5097
6245
7684
8643
8967
8077
7190
5887
4282
2476
930
136
0
0
0
0
0
0
0
0
2
288
1609
3735
5782
7388
8375
8989
9001
8316
7323
5880
4139
2337
853
129
10
12
12
0
0
0
0
0
3
271
1552
3567
5420
7146
8362
8911
8763
7447
6774
5632
4172
2459
936
149
5
4
4
0
0
0
0
0
0
242
1500
3645
5831
7457
8626
9280
9191
8215
7573
6352
4559
2456
820
116
0
0
0
0
0
0
0
0
2
290
1581
3443
5416
6824
7622
8506
8335
8412
7390
6137
4418
2408
852
123
6
7
8
0
0
0
0
0
2
274
1460
3514
5675
7221
8342
8751
8762
8296
7301
6017
4398
2565
939
134
9
10
8
0
0
0
0
0
1
241
1394
3486
5512
7254
8409
8893
9018
8269
7075
5567
3636
1976
801
120
0
0
0
0
0
0
0
0
1
259
1436
3565
5645
7257
8340
8960
9016
8221
7338
6133
4476
2560
929
129
2
4
5
0
0
0
0
0
1
235
1471
3552
5552
6993
7879
8401
8525
8245
7052
5887
4332
2492
906
120
3
4
4
0
0
0
0
0
0
205
1333
3454
5381
6917
8173
8188
7992
7984
7133
5936
4316
2354
838
113
4
3
3
0
0
0
0
0
1
200
1396
3556
5742
7635
8493
9151
8805
8705
7789
6383
4519
2523
907
130
18
19
17
0
0
0
0
0
1
155
1046
2681
3861
4983
5849
6832
7116
7060
6617
5603
4087
2366
874
126
19
19
19
0
0
0
0
0
0
150
1079
2871
4858
6440
7664
8144
8628
8270
7359
5837
4279
2458
792
99
5
3
2
0
0
0
0
0
0
181
1470
3907
6182
7541
8575
8948
8998
8464
7869
6657
4855
2699
941
117
6
5
4
0
0
0
0
0
0
170
1456
3836
6027
7744
8936
9541
9605
8901
8135
6797
4866
2717
933
101
0
0
0
0
0
0
0
0
0
167
1438
3762
5974
7692
8819
9421
9462
8858
8045
6635
4769
2624
859
101
1
1
0
0
0
0
0
0
0
146
1392
3712
5944
7642
8750
9409
9486
8972
8212
6745
4806
2635
858
102
6
5
4
0
0
0
0
0
0
187
1449
3555
5544
7135
8230
8624
8696
7938
7298
6283
4568
2516
835
83
8
5
5
0
0
0
0
0
0
197
1378
3461
5312
7058
8144
8234
8645
8132
7362
6095
4363
2342
743
66
4
3
2
0
0
0
0
0
0
173
1099
2618
4173
4791
5892
6133
5956
6066
5845
5048
3700
2107
688
61
0
0
0
0
0
0
0
0
0
111
905
2458
3824
4983
6414
7173
7052
6589
6074
4748
3126
1770
613
64
4
3
2
0
0
0
0
0
0
137
1088
3096
5067
6177
7672
8313
8100
7082
6165
5103
3621
1967
675
62
6
3
3
0
0
0
0
0
0
137
1141
2902
4868
6354
7701
8308
8276
7837
6977
5487
3775
2031
707
62
8
9
9
0
0
0
0
0
0
145
1160
3034
5043
6473
7510
8044
7970
7398
6806
5484
3901
2180
723
57
6
6
9
0
0
0
0
0
0
126
1115
3001
4996
6505
7686
8206
7626
6847
5938
5040
3706
2197
776
66
5
3
6
0
0
0
0
0
0
136
1182
3189
5335
7010
8166
8685
8714
8366
7609
6313
4567
2464
759
50
7
5
5
0
0
0
0
0
0
114
1148
3197
5361
7070
8302
8924
8980
8486
7678
6237
4394
2339
702
50
8
12
8
0
0
0
0
0
0
112
1124
3043
4966
6577
7700
8246
8312
7994
7316
5755
4077
2166
653
42
8
11
11
0
0
0
0
0
0
111
1034
2826
4708
6229
7236
7632
7532
7239
6844
5648
4013
2191
715
56
11
7
5
0
0
0
0
0
0
91
1046
2994
4865
6545
7801
8556
8621
8158
7473
6172
4357
2316
717
48
8
7
7
0
0
0
0
0
0
97
1085
3166
5377
7146
8334
8938
9020
8631
7802
6452
4623
2457
689
37
5
5
4
0
0
0
0
0
0
84
1099
3172
5369
7127
8367
8997
9085
8655
7774
6366
4482
2316
618
30
2
2
3
0
0
0
0
0
0
75
970
2590
4202
5389
6151
6664
6812
6673
6147
4959
3498
1864
547
21
0
0
6
0
0
0
0
0
0
87
957
2680
4518
6025
7404
8008
7962
7467
6838
5579
4022
2164
643
38
11
11
3
0
0
0
0
0
0
75
871
2543
4367
5986
6957
7368
7383
7229
6866
5691
4053
2220
654
27
1
1
3
0
0
0
0
0
0
79
1004
2992
5087
6822
8126
8682
8771
8448
7761
6382
4572
2322
624
29
6
5
5
0
0
0
0
0
0
75
1026
3060
5211
6919
8080
8680
8721
8321
7514
6163
4384
2230
590
25
8
10
11
0
0
0
0
0
0
67
935
2719
4544
6187
7421
8050
8178
7867
7382
6182
4444
2276
609
28
12
8
7
0
0
0
0
0
0
60
892
2702
4657
6338
7555
8301
8373
7899
7337
6057
4271
2201
602
26
13
19
13
0
0
0
0
0
0
59
993
3107
5366
7060
8425
8965
9123
8897
8159
6836
4730
2323
581
11
1
1
1
0
0
0
0
0
0
55
1024
3212
5527
7386
8649
9257
9351
9060
8327
6832
4771
2347
533
1
1
0
0
0
0
0
0
0
0
49
993
3161
5416
7263
8564
9235
9377
8964
8163
6710
4630
2253
515
4
3
2
2
0
0
0
0
0
0
47
984
3169
5446
7329
8581
9190
9303
8868
8036
6566
4447
2141
467
10
10
10
7
0
0
0
0
0
0
40
944
3103
5364
7221
8519
9100
9202
8771
7848
6236
4200
2009
470
10
10
7
6
0
0
0
0
0
0
34
851
2759
4863
6499
7532
7988
8137
7770
6746
5400
3552
1656
384
14
15
14
12
0
0
0
0
0
0
29
834
2744
4799
6265
7234
7757
7801
7282
6343
5180
3516
1746
413
11
10
11
10
0
0
0
0
0
0
29
829
2632
4591
6186
7369
7927
8105
7797
7033
5745
3923
1912
427
12
11
8
6
0
0
0
0
0
0
25
874
2900
5003
6577
7606
8089
8056
7558
6593
5077
3314
1539
299
3
3
1
0
0
0
0
0
0
0
23
827
2816
4951
6534
7727
8306
8446
8092
7338
5997
4081
1950
395
9
9
7
7
0
0
0
0
0
0
20
784
2791
4966
6750
8075
8717
8845
8377
7831
6486
4479
2066
377
3
4
5
4
0
0
0
0
0
0
14
776
2732
5064
6495
8274
8334
8400
8483
7328
6025
4266
1855
329
0
0
0
0
0
0
0
0
0
0
8
708
2760
5055
6930
8240
8567
9152
8793
7896
6408
4316
1905
312
0
0
0
0
0
0
0
0
0
0
12
799
2942
5362
7296
8591
9245
9342
8989
8004
6449
4296
1838
288
3
2
2
1
0
0
0
0
0
0
11
792
2923
5291
7232
8459
9080
9154
8637
7774
6281
4178
1766
262
0
0
0
0
0
0
0
0
0
0
10
785
2969
